id,input_url,user_name,score,published_at,text
283,"https://www.google.com/maps/place/La+Tour+d'Argent/@48.8497901,2.3527581,17z/data=!3m1!4b1!4m5!3m4!1s0x47e671e4b41c8a83:0x5bd4a63441a1398a!8m2!3d48.8498104!4d2.3548718?authuser=0&hl=en",Thomas W.J.,4,6 months ago,"(Translated by Google) It is the little brother of the Tour D'Argent, which I have visited 3 times, in 1988 when it had 3 Michelin stars and 2 times when it only had 1 star. The last one exactly 3 years ago.
Well, the same thing happens to him as his older brother: there is a disproportion between quality and price
The quality of their products is indisputable. but they pass
A mini glass of champagne, €15, is disproportionate. The Foie is delicious but it is not worth €20 for the piece they give you.
The meat was delicious, with a very tasty pepper sauce, €39.
In short, everything is very tasty, but a little too expensive.
The bathroom, unique, very clean.

(Original)
Es el hermano pequeño de la Tour D’Argent, el cual he visitado en 3 ocasiones, en 1988 cuando tenía 3 estrellas Michelin y 2 veces cuando solo tenia 1 estrella. La última hace exactamente 3 años.
Pues bien, le pasa lo mismo que a su hermano mayor: hay una desproporción entre calidad y precio
La calidad de sus productos es indiscutible. Pero se pasan
Una minicopa de champagne, 15€, es desproporcionado. El Foie está riquísimo pero no vale 20€ el trozo que te ponen.
La carne estaba deliciosa, con una salsa de pimienta sabrosisima, 39€.
En fin, muy rico todo, pero un poco demasiado caro.
El baño, único, muy limpio."
284,"https://www.google.com/maps/place/La+Tour+d'Argent/@48.8497901,2.3527581,17z/data=!3m1!4b1!4m5!3m4!1s0x47e671e4b41c8a83:0x5bd4a63441a1398a!8m2!3d48.8498104!4d2.3548718?authuser=0&hl=en",Brigitte BD,5,5 months ago,"(Translated by Google) Invitation by our son as a Christmas present (he loves us very much)
Excellent from start to finish.
We are looking forward to next year (Christmas 2023)

(Original)
Invitation par notre fils en cadeau de noël (il nous aime beaucoup)
Excellent du début à la fiiiiinnnnn.
Nous attendons l'année prochaine (noel2023) avec impatience"
285,"https://www.google.com/maps/place/La+Tour+d'Argent/@48.8497901,2.3527581,17z/data=!3m1!4b1!4m5!3m4!1s0x47e671e4b41c8a83:0x5bd4a63441a1398a!8m2!3d48.8498104!4d2.3548718?authuser=0&hl=en",Catherine P,5,8 months ago,"(Translated by Google) If you want a memorable candlelight dinner, you've come to the right place. The place and the panoramic view are magnificent. You can therefore admire the Seine and the outskirts of Paris while tasting very refined dishes of French gastronomy. You can completely trust their wide selection of wines.

(Original)
Si vous désirez un dîner au chandelle mémorable, vous etes au bon endroit. Le lieu et la vue panoramique sont magnifiques. Vous pourrez donc admirer la Seine et les abords de Paris tout en dégustant des plats très raffinés de la gastronomie française. Vous pouvez faire entièrement confiance a leur large sélection de vins"
286,"https://www.google.com/maps/place/La+Tour+d'Argent/@48.8497901,2.3527581,17z/data=!3m1!4b1!4m5!3m4!1s0x47e671e4b41c8a83:0x5bd4a63441a1398a!8m2!3d48.8498104!4d2.3548718?authuser=0&hl=en",Thomas Louzani (Hlzni),5,3 months ago,"(Translated by Google) 10 stars 🌟 ideal setting, very nice place. Personal attentive, fast, professional. And cute ! 20/20 service. Meal 20/20 Table wine 20/20 Aperitif 20/20 Bravo! And thank you for our taste buds and there good treatment! Nothing to say we will be back!

(Original)
10 étoiles 🌟 cadre idéal, endroit très sympas. Personnels à l’écoute, rapide, pro. Et mignon ! Service 20/20. Repas 20/20 Vin de table 20/20 Apéro 20/20 Bravo ! Et merci pour nos papilles et là bien traitance ! Rien à dire nous reviendrons !"
287,"https://www.google.com/maps/place/La+Tour+d'Argent/@48.8497901,2.3527581,17z/data=!3m1!4b1!4m5!3m4!1s0x47e671e4b41c8a83:0x5bd4a63441a1398a!8m2!3d48.8498104!4d2.3548718?authuser=0&hl=en",S. Arconada,4,a month ago,"(Translated by Google) After a first great experience this fall, I came back for lunch at the Rôtisserie d'Argent this summer. We took a table on the deck outside, enjoying a magnificent view of the river and the Ile de la Cité.
I tested the Caesar salad and my friend the kidneys. Although accompanied by a good wine and tasty bread, I must admit that we were quite disappointed by these dishes. The salad cut into too small pieces for my taste, the chicken tender but lacking in flavor, just like the kidneys.
Passionate about pastry and chocolate, I of course chose the grand cru chocolate tart for dessert but again, the texture and taste did not convince me. The strawberry clafoutis, on the other hand, was excellent.
The fact remains that the service, always impeccable, the decor and the quality of the products made this moment very pleasant.

(Original)
Après une première belle expérience cet automne, je suis revenue déjeuner à la Rôtisserie d'Argent cet été. Nous avons pris une table sur le pont dehors, profitant ainsi d'une vue magnifique sur le fleuve et l'île de la Cité.
J'ai testé la salade César et mon ami les rognons. Bien qu'accompagnés d'un bon vin et de pain goûteux, je dois avouer que nous avons été assez déçus par ces plats. La salade coupée en trop petits morceaux à mon goût, le poulet tendre mais manquant de saveur, tout comme les rognons.
Passionnée de pâtisserie et de chocolat, j'ai bien entendu choisi la tarte au chocolat grand cru en dessert mais là encore, la texture et le goût ne m'ont pas convaincue. Le clafoutis aux fraises était en revanche excellent.
Il n'en reste pas moins que le service, toujours impeccable, le décor et la qualité des produits ont rendu ce moment très agréable."
288,"https://www.google.com/maps/place/La+Tour+d'Argent/@48.8497901,2.3527581,17z/data=!3m1!4b1!4m5!3m4!1s0x47e671e4b41c8a83:0x5bd4a63441a1398a!8m2!3d48.8498104!4d2.3548718?authuser=0&hl=en",Mengxue Xia,4,7 months ago,"(Translated by Google) Very good value for money, decent service time and very easy to book as well, staff and lovely and we had great food on New Years Eve

(Original)
Très bon rapport qualité prix, temps de service convenable et très facile de réserver également, le personnel et charmant et nous avons très bien manger ce soir du réveillon"
289,"https://www.google.com/maps/place/La+Tour+d'Argent/@48.8497901,2.3527581,17z/data=!3m1!4b1!4m5!3m4!1s0x47e671e4b41c8a83:0x5bd4a63441a1398a!8m2!3d48.8498104!4d2.3548718?authuser=0&hl=en",Thomas RENOUX,5,a month ago,"(Translated by Google) Magical moment.
The setting, the view, the character of the establishment.
A treat for the taste buds. Everything was beautiful and delicious, delicate flavors, the show if you take the famous duck with blood! A wine bible and a very professional and very friendly sommelier (we were allowed to visit the cellar...).

(Original)
Moment magique.
Le cadre, la vue, le cachet de l'établissement.
Un régal des papilles. Tout était beau et délicieux, des saveurs délicates, le spectacle si vous prenez le fameux canard au sang !  Une bible des vins et un sommelier très professionnel et fort sympathique ( nous avons eu le droit à la visite de la cave ...)."
290,"https://www.google.com/maps/place/La+Tour+d'Argent/@48.8497901,2.3527581,17z/data=!3m1!4b1!4m5!3m4!1s0x47e671e4b41c8a83:0x5bd4a63441a1398a!8m2!3d48.8498104!4d2.3548718?authuser=0&hl=en",Marie Barbier-Mueller,5,a year ago,"(Translated by Google) When you walk into this legendary Parisian restaurant, which they say has existed since 1582, you immerse yourself in a wonderful world! The historic setting, the magnificent view, the excellent service, the famous duck au sang (and many other delicious dishes) ... so many elements that made our evening unforgettable!

(Original)
Lorsque l’on rentre dans ce restaurant parisien mythique, dont il se dit qu’il existe depuis 1582, on s’immerge dans un monde merveilleux! Le cadre historique, la magnifique vue, l’excellent service, le fameux canard au sang (et de nombreux autres délicieux mets)…autant d’éléments qui ont rendu notre soirée inoubliable!"
291,"https://www.google.com/maps/place/La+Tour+d'Argent/@48.8497901,2.3527581,17z/data=!3m1!4b1!4m5!3m4!1s0x47e671e4b41c8a83:0x5bd4a63441a1398a!8m2!3d48.8498104!4d2.3548718?authuser=0&hl=en",Norris Lam,5,11 months ago,"(Translated by Google) I had a great time in this restaurant, very welcoming service, pleasant atmosphere, quality foods. I absolutely recommend you

(Original)
J’ai passé un très bon moment dans ce resto, un service très accueillant, l’ambiance agréable, les nourritures qualitatives. Je vous recommande absolument"
292,"https://www.google.com/maps/place/La+Tour+d'Argent/@48.8497901,2.3527581,17z/data=!3m1!4b1!4m5!3m4!1s0x47e671e4b41c8a83:0x5bd4a63441a1398a!8m2!3d48.8498104!4d2.3548718?authuser=0&hl=en",ML T,5,5 months ago,"(Translated by Google) Magical moment for my son's 20th birthday. The setting and the view first, hoping that the renovations to come will retain the character of the establishment. Then, the delight of the taste buds. We had taken the menu around lunch but that we modulated by taking two starters and a main course for some, one starter and two main courses for others. Everything was beautiful and delicious, delicate flavors, we loved the emulsions that accompany the dishes. A wine list, what am I saying... A cellar book like we've never seen before in terms of choice, so we also operate according to our budget... The sommelier is very professional and very friendly. In short, we recommend to celebrate the great events of life.

(Original)
Moment magique pour les 20 ans de mon fils. Le cadre et la vue  d abord, en espérant que les travaux de rénovation à venir conserveront le cachet de l établissement. Ensuite, le régal des papilles. Nous avions pris le menu autour du déjeuner mais que nous avons modulé en prenant deux entrées et un plat  pour les uns, une entrée et deux plats pour les autres. Tout était beau et délicieux, des saveurs délicates, on a adoré les émulsions qui accompagnent les plats. Une carte des vins, que dis je... Un livre de cave comme on en a jamais vu avant au niveau du choix que du coup, on opère aussi en fonction de notre budget... Le sommelier est très professionnel et fort sympathique. Bref, nous recommandons pour fêter les grands événements de la vie."
293,"https://www.google.com/maps/place/La+Tour+d'Argent/@48.8497901,2.3527581,17z/data=!3m1!4b1!4m5!3m4!1s0x47e671e4b41c8a83:0x5bd4a63441a1398a!8m2!3d48.8498104!4d2.3548718?authuser=0&hl=en",PEGGY B.,5,7 months ago,"(Translated by Google) Invited by my boss, for a seminar in Paris ⚜️
A meal in the tradition of great French tables.
Unique and very enjoyable experience 😍🌹

(Original)
Invitée par mon patron, en séminaire à Paris ⚜️
Un repas dans la tradition des grandes tables françaises.
Expérience inédite et très enjoyable 😍🌹"
294,"https://www.google.com/maps/place/La+Tour+d'Argent/@48.8497901,2.3527581,17z/data=!3m1!4b1!4m5!3m4!1s0x47e671e4b41c8a83:0x5bd4a63441a1398a!8m2!3d48.8498104!4d2.3548718?authuser=0&hl=en",Julie Manizan,5,2 months ago,"(Translated by Google) Brasserie adjoining the famous starred restaurant. Winner of the 2022 mayonnaise egg contest, I had to come and taste it! And not disappointed! Very good meal with friends, fair and controlled cooking, exceptional meat on the spit and a fine selection of wine.

(Original)
Brasserie attenante au célèbre etoilé. Gagnant du Concours de l’œuf mayonnaise 2022, je me devais de venir goûter! Et pas déçue! Très bon repas entre amis, cuisson juste et maîtrisé, viande équipe la broche exceptionnelle et belle sélection de vin."
295,"https://www.google.com/maps/place/La+Tour+d'Argent/@48.8497901,2.3527581,17z/data=!3m1!4b1!4m5!3m4!1s0x47e671e4b41c8a83:0x5bd4a63441a1398a!8m2!3d48.8498104!4d2.3548718?authuser=0&hl=en",Guillaume Bellet,5,5 months ago,"(Translated by Google) Little sister of the gastronomic restaurant, this table is worth the detour. A menu of gourmet and quality bistro dishes. Beautiful plates and a few bottles that make for a good time. Special mention to the room team for their smile and sympathy. It must be said that our table last night was a bit noisy / joyful because we had a very good time there.

(Original)
Petite sœur du restaurant gastronomique cette table vaut le détour. Une carte de plats bistrots gourmands et de qualité. De belles assiettes et quelques flacons qui font passer un bon moment. Mention particulière à l’équipe de salle pour son sourire et sa sympathie. Il faut dire que notre table d’hier soir était un peu bruyante / joyeuse car nous y avons passé un très bon moment."
296,"https://www.google.com/maps/place/La+Tour+d'Argent/@48.8497901,2.3527581,17z/data=!3m1!4b1!4m5!3m4!1s0x47e671e4b41c8a83:0x5bd4a63441a1398a!8m2!3d48.8498104!4d2.3548718?authuser=0&hl=en",Nina Duhain,1,a month ago,"(Translated by Google) Very bad experience. We arrived 15 minutes late having warned on the phone. We had to be installed on the terrace and were forced to be inside while there was room outside. The manager gave me the card in a very rude way and told me that I had to order immediately and quickly when I didn't even have time to take a look. I was forced to leave in view of this terrible reception. My friend is a restaurateur, we know the job and it's a shame not to like his job or the people we welcome.

(Original)
Très mauvaise expérience. Nous sommes arrivés avec 15 minutes de retard en ayant prévenu au téléphone. Nous devions être installé en terrasse et avons été forcé à être à l’intérieur alors qu’il restait de la place à l’extérieur. Le responsable m’a donné la carte de manière très désagréable et m’a dit que je devais commandé immédiatement et vite alors que je n’ai même pas eu le temps d’y jeter un coup d’œil. J’ai été forcé de partir au vu de cet accueil affreux. Mon ami est restaurateur, nous connaissons le métier et il est dommage de n’aimer ni son métier ni les gens qu’on accueille."
297,"https://www.google.com/maps/place/La+Tour+d'Argent/@48.8497901,2.3527581,17z/data=!3m1!4b1!4m5!3m4!1s0x47e671e4b41c8a83:0x5bd4a63441a1398a!8m2!3d48.8498104!4d2.3548718?authuser=0&hl=en",Erolfflorence Cabrolier,4,3 months ago,"(Translated by Google) A place of great conviviality, exquisite staff. A beautiful French brasserie setting. On the plate, excellent, well-crafted products and a rich wine list. And then the Seine, history, etc…

(Original)
Un lieu de grande convivialité, un personnel exquis. Un cadre de belle brasserie française. Dans l’assiette d’excellents produits bien travaillés et une carte de vins riche. Et puis la Seine, l’histoire, etc…"
298,"https://www.google.com/maps/place/La+Tour+d'Argent/@48.8497901,2.3527581,17z/data=!3m1!4b1!4m5!3m4!1s0x47e671e4b41c8a83:0x5bd4a63441a1398a!8m2!3d48.8498104!4d2.3548718?authuser=0&hl=en",Khanh Truong,2,4 weeks ago,"(Translated by Google) The service was very slow, the young waiters seemed to be amateurs and nonchalant. Correct meal but nothing more. On the other hand, the team leader on the terrace was very efficient and professional.

(Original)
Le service était très lent, les jeunes serveurs semblaient être des amateurs et nonchalant. Repas correct mais sans plus. Par contre le chef d’équipe à la terrasse était très efficace et professionnel."
299,"https://www.google.com/maps/place/La+Tour+d'Argent/@48.8497901,2.3527581,17z/data=!3m1!4b1!4m5!3m4!1s0x47e671e4b41c8a83:0x5bd4a63441a1398a!8m2!3d48.8498104!4d2.3548718?authuser=0&hl=en",Leona,5,7 months ago,"(Translated by Google) Great restaurant with a lot of history. We went to lunch everything was super

(Original)
Отличный ресторан, с большой историей. Ходили на обед все было супер"
300,"https://www.google.com/maps/place/La+Tour+d'Argent/@48.8497901,2.3527581,17z/data=!3m1!4b1!4m5!3m4!1s0x47e671e4b41c8a83:0x5bd4a63441a1398a!8m2!3d48.8498104!4d2.3548718?authuser=0&hl=en",Olivier Discazeaux (Discaz),5,2 months ago,"(Translated by Google) La Rôtisserie d’Argent (formerly La Rôtisserie du Beaujolais then La Rôtisserie tout court) presents a traditional bistro setting with its checkered tablecloths and framed celebrity photos. Even if the clientele is rather wealthy (because we are still at the counterpart of the Tour d'Argent in the Bistro/Inn version) the service is warm and unfussy. Exposed kitchen with its tempting spit that you can see from the entrance (a house specialty). The register is simple: we are in an old style kitchen but always very well prepared. My favourites: the duck on a spit in two services for 2 people accompanied by a Beaujolais which remains in the spotlight even if the appellation has disappeared from the name of the restaurant, the shoulder of lamb (also for 2). The floating island for dessert. A safe bet in the neighborhood.

(Original)
La Rôtisserie d’Argent (anciennement la Rôtisserie du Beaujolais puis la Rôtisserie tout court) présente un cadre de bistrot de toujours avec ses nappes à carreaux et ses photos de célébrité encadrées. Même si la clientèle est plutôt cossue (car on est tout de même chez le pendant de la Tour d'Argent en version Bistro/ Auberge) le service s'avère chaleureux et sans chichi. Cuisine apparente avec sa broche alléchante qu’on aperçoit dès l’entrée (une spécialité de la maison). Le registre est simple : on est dans un style de cuisine à l'ancienne mais toujours très bien préparée. Mes favoris : le canard à la broche en deux services pour 2 personnes accompagné d'un beaujolais qui reste à l'honneur même si l'appellation a disparue du nom du restaurant, l'épaule d'agneau (pour 2 également). L'île flottante en dessert. Une valeur sûre du quartier."
301,"https://www.google.com/maps/place/La+Tour+d'Argent/@48.8497901,2.3527581,17z/data=!3m1!4b1!4m5!3m4!1s0x47e671e4b41c8a83:0x5bd4a63441a1398a!8m2!3d48.8498104!4d2.3548718?authuser=0&hl=en",Vincent Laudet,1,4 days ago,"(Translated by Google) Very pleasant terrace and friendly service. The problem is the plate...really...dumplings without any flavor, half a chicken without any particular interest accompanied by 3 sautéed apples and very little sauce, having to ask again is long and annoying, . A floating island…well, all for a totally unreasonable price. Disappointed and sorry to be

(Original)
Terrasse très agréable et service sympathique. Le problème, c’est l’assiette…vraiment ….des quenelles sans aucune saveur, un demi poulet sans intérêt particulier accompagné de 3 pommes sautées et très peu de sauce, obligé d’en ré demander c’est long et énervant, . Une île flottante….bon.,le tout pour un prix totalement  déraisonnable. Déçu et désolé de l’etre"
302,"https://www.google.com/maps/place/La+Tour+d'Argent/@48.8497901,2.3527581,17z/data=!3m1!4b1!4m5!3m4!1s0x47e671e4b41c8a83:0x5bd4a63441a1398a!8m2!3d48.8498104!4d2.3548718?authuser=0&hl=en",Jean-Luc Chagnon,5,4 months ago,"(Translated by Google) A mythical place, remarkable service (top sommelier), perfect menu dishes. If you add it all up you are at 19/20 for a real magical moment. Can't wait for the end of future work to come back.

(Original)
Un lieu mythique, un service remarquable (sommellerie au top), des plats du menu parfaits. Si vous additionnez tout vous êtes à 19/20 pour un vrai moment magique. Vivement la fin des futurs travaux pour revenir."
303,"https://www.google.com/maps/place/La+Tour+d'Argent/@48.8497901,2.3527581,17z/data=!3m1!4b1!4m5!3m4!1s0x47e671e4b41c8a83:0x5bd4a63441a1398a!8m2!3d48.8498104!4d2.3548718?authuser=0&hl=en",Hugo Sigrid,5,a year ago,"(Translated by Google) One word: PERFECT!
We had a family meal for our wedding at the Silver Tower, customer service organized everything to perfection, very present.
Arrived on site: an irreproachable service, a lot of kindness and benevolence without any pretension for a high standard! The food is excellent, the drinks impeccable, the view incredible.
We can't wait to come back !!
thank you for everything

(Original)
Un seul mot : PARFAIT !
Nous avons organisé un repas de famille pour notre mariage à la tour d’argent, le service client a tout organisé à la perfection, très présent.
Arrivés sur place : un service irréprochable, beaucoup de gentillesse et de bienveillance sans aucune prétention pour un standing haut de gamme ! Les plats sont excellents, les boissons impeccables, la vue incroyable.
Nous avons hâte de revenir !!
Merci pour tout"
304,"https://www.google.com/maps/place/La+Tour+d'Argent/@48.8497901,2.3527581,17z/data=!3m1!4b1!4m5!3m4!1s0x47e671e4b41c8a83:0x5bd4a63441a1398a!8m2!3d48.8498104!4d2.3548718?authuser=0&hl=en",Susanne Dausel,5,2 months ago,"(Translated by Google) As always, a warm welcome, attentive service, delicious dishes (with a special mention for Chef Devos' 2022 world champion egg mayonnaise!) and all that on the temporary terrace on the Tournelle bridge! A big thank you to the whole team !

(Original)
Comme toujours un accueil chaleureux, un service aux petits soins, des plats délicieux (avec une mention spéciale pour l'œuf mayonnaise champion du monde 2022 du chef Devos !) et tout ça sur la terrasse éphémère sur le pont de la Tournelle ! Un grand merci à toute l'équipe !"
305,"https://www.google.com/maps/place/La+Tour+d'Argent/@48.8497901,2.3527581,17z/data=!3m1!4b1!4m5!3m4!1s0x47e671e4b41c8a83:0x5bd4a63441a1398a!8m2!3d48.8498104!4d2.3548718?authuser=0&hl=en",Jerome Lagarde,5,2 months ago,"(Translated by Google) Perfect and friendly welcome from all the staff, delicious champagne, like the food and the coffee.

(Original)
Accueil parfait et sympathique de la part de l'ensemble du personnel, champagne délicieux, comme la cuisine...et le café."
306,"https://www.google.com/maps/place/La+Tour+d'Argent/@48.8497901,2.3527581,17z/data=!3m1!4b1!4m5!3m4!1s0x47e671e4b41c8a83:0x5bd4a63441a1398a!8m2!3d48.8498104!4d2.3548718?authuser=0&hl=en",Jean-Pierre POYET,5,4 months ago,"(Translated by Google) We came from Lyon specially, in memory of an uncle, we finally got to know this mythical place. The frame marks a lot. The welcome is up to par, we feel privileged. Very attached to the atmosphere, we were delighted both by the intimacy of our table on the edge of the facade and by the happiness reigning in the room. The highly appreciated tour de table by Mr. André Terrail; downright friendly.
The kitchen tops it all off. Delicious guinea fowl with a unique sauce invites us to come back after work.
Nothing is ever perfect; we were only surprised by the cost of the coffee which amazes considering the wonderful set.

(Original)
Nous sommes venus de Lyon spécialement, en souvenir d'un oncle, nous avons enfin connu ce lieu mythique. Le cadre marque beaucoup. L'accueil est à la hauteur, nous nous sentons privilégiés. Très attachés à l'ambiance, nous avons été comblés tant par l'intimité de notre table en bord de façade que par le bonheur régnant dans la salle. Le tour de table de monsieur André Terrail très apprécié ; franchement sympathique.
La cuisine couronne le tout. Délicieuse pintade avec une sauce inédite nous invite à revenir après les travaux.
Rien n'est jamais parfait ; nous avons seulement été surpris par le coût du café qui  étonne au vu de l'ensemble merveilleux."
307,"https://www.google.com/maps/place/La+Tour+d'Argent/@48.8497901,2.3527581,17z/data=!3m1!4b1!4m5!3m4!1s0x47e671e4b41c8a83:0x5bd4a63441a1398a!8m2!3d48.8498104!4d2.3548718?authuser=0&hl=en",Juan Candelas,1,a month ago,"Une honte pour notre métier ! Que vont penser les touristes ?  Étant restaurateur et venu manger avec ma femme et mes enfants. J’ai eu le droit à un service truffé d’erreurs du plat au dessert et jusqu’à l’addition. ( erreur sur les garnitures du coup les plats repartent en cuisine et arrivent froid , les parfums des glaces ne sont pas ceux commandés, le dessert de ma femme arrive une fois qu’on ait terminé et enfin l’addition n’est pas la mienne mais celui du voisin et la table d’a côté la notre, bref une comédie mais à 225 euros.) . Mais le pire dans tout ça c’est l’attitude du maître d’hôtel qui ne faisait que parler à son personnel et plier des nappes . De toute la soirée, je l’ai observé et il n’a jamais daigné venir voir ses clients alors qu’il y avait des problèmes de service. Le serveur quant à lui était très aimable et transpirait de travail, le responsable lui par contre a brassé de l’air toute la soirée. La direction devrait vraiment le voir travailler, c’est un grand moment."
308,"https://www.google.com/maps/place/La+Tour+d'Argent/@48.8497901,2.3527581,17z/data=!3m1!4b1!4m5!3m4!1s0x47e671e4b41c8a83:0x5bd4a63441a1398a!8m2!3d48.8498104!4d2.3548718?authuser=0&hl=en",youtube playlist inf algorithmique - partie1,2,3 months ago,"(Translated by Google) This April 28 noon, my children offered us a meal in this prestigious establishment. The welcome is friendly in a lounge on the ground floor before entering the restaurant on the 6th floor. Well placed table and exceptional view of the Seine and Paris. We had a glass of Champagne, a glass of red wine and a basic menu. THE MENU of the week had been reduced to a choice that could not be simpler which offered no choice too bad if you do not like it. We enjoyed the very cooked starter (poached egg and morels base, but very moderately liked the imposed dish of the day (2 fillets of grilled duckling with cocoa) and fried onions in vegetables (so very few vegetables in relation to the meat served). For dessert, a not very original chocolate tart. I had imagined myself having an exceptional meal and unfortunately I will soon forget it. It's a shame even for the numerous staff watching for your slightest request. Thank you for taking into account of this message and not offer menus without choices of this type. I will not return.

(Original)
Ce 28 Avril midi, mes enfants nous ont offert un repas dans ce prestigieux établissement.  L'accueil est sympathique dans un salon au Rdc avant d'accéder au restaurant au 6ème étage. Table bien placée et vue exceptionnelle sur la Seine et Paris. Nous avons pris une coupe de Champagne, un verre de vin rouge et un menu basique. LE MENU de la semaine avait été réduit à un choix on ne peut plus simple qui n'offrait pas de choix tant pis si vous n'aimez pas. Nous avons apprécié l'entrée trés cuisinée (base oeuf poché et morilles ,mais trés moyennement aimé le plat du jour imposé (2 filets de caneton grillé avec cacao) et en légumes des oignons frits (donc trés peu de légumes en rapport de la viande servie). En dessert une tarte au chocolat    pas trés originale. Je m'étais imaginé prendre un repas exceptionnel et malheureusement je vais vite l'oublier. C'est trés dommage même pour le personnel nombreux guettant votre moindre demande. Merci de tenir compte de ce message et ne pas proposer des menus sans choix de ce type. Je ne reviendrai pas."
309,"https://www.google.com/maps/place/La+Tour+d'Argent/@48.8497901,2.3527581,17z/data=!3m1!4b1!4m5!3m4!1s0x47e671e4b41c8a83:0x5bd4a63441a1398a!8m2!3d48.8498104!4d2.3548718?authuser=0&hl=en",Pierre Henri Viougeat,5,2 months ago,"(Translated by Google) Lunch on the terrace at the Rôtisserie to be done again and again without hesitation in fine weather - bourgeois, sincere and quality cuisine - the service is impeccable

(Original)
Déjeuner en terrasse à la Rôtisserie à faire et à refaire sans hésitation aux beaux jours - cuisine bourgeoise, sincère et de qualité - le service est impeccable"
310,"https://www.google.com/maps/place/La+Tour+d'Argent/@48.8497901,2.3527581,17z/data=!3m1!4b1!4m5!3m4!1s0x47e671e4b41c8a83:0x5bd4a63441a1398a!8m2!3d48.8498104!4d2.3548718?authuser=0&hl=en",Sylvie Breitburd,2,4 weeks ago,"(Translated by Google) Disappointed but the prices are correct for the location. It's not very good and very basic. Eggs mayonnaise without more (we didn't understand the world champion egg), a broccoli quenelle frankly it's wacky and not successful and the service is extremely long (and wrong when ordering) from reception to reception. addition. No choice of wine by the glass, sparkling water from the tap… Chicken as you eat at home or buy from the butcher. We frankly expect to eat less basic in such an annex. On the other hand, the view of Notre Dame from the terrace is beautiful (terrace on the sidewalk so there are cars).

(Original)
Décus mais les prix sont corrects pour l’emplacement . C est Pas tres Bon et tres basique . Des œufs mayonnaise sans plus ( on n’a pas compris l’œuf champion du monde ) , une quenelle au brocoli franchement c’est farfelu et pas réussi et le service est extrêmement long (et erroné à la commande )de l accueil à l’addition . Pas de choix de vin au verre , de l eau gazeuse du robinet … Du poulet comme on en mange chez soi ou qu’on achète chez le boucher  . On s attend franchement à manger  moins basique  dans une annexe pareille . En revanche la vue sur notre dame de la terrasse est belle ( terrasse sur le trottoir donc il y a des voitures ) ."
311,"https://www.google.com/maps/place/La+Tour+d'Argent/@48.8497901,2.3527581,17z/data=!3m1!4b1!4m5!3m4!1s0x47e671e4b41c8a83:0x5bd4a63441a1398a!8m2!3d48.8498104!4d2.3548718?authuser=0&hl=en",Valérie CULANG,3,3 months ago,"(Translated by Google) Reception: Valet and reception staff overwhelmed, therefore insufficient or unsuitable.
On the ground floor at the reception, It is a pity that the back room has been the subject of work which removes all soul from this prestigious house.
Let's hope that the work to come will respect the soul of this mythical restaurant.
At the table: Waiting too long for the menu (people who arrived long after us and at different tables got it long before us.)
Invisible table centerpiece! A crystal duck even in baccarat does not warm up the atmosphere or the ambience of the place.
During the meal, the whole room heard a scene and cries in the kitchen!!
Unacceptable!

In addition, very good sommelier, excellent quality of food and rest of the quality service.
And an exceptional view of Paris

(Original)
Acceuil : Voiturier et Personnel d accueil débordés,  donc en nombre insuffisant ou inadaptés .
Au Rdc a l acceuil ,  Dommage que la  pièce du fond, ait fait l objet de travaux qui enleve toute âme à cette maison si prestigieuse.
Espérons que les travaux à venir ,  respecteront l âme à ce restaurant mythique.
A table : Attente trop longue de la Carte (des personnes arrivées bien après nous et au niveau  de différentes tables ,  l ont eu bien avant nous .)
Centre table de table invisible ! Un canard de cristal même en baccara ne réchauffe pas l atmosphere ou l ambiance du lieu.
Durant le repas , toute la salle a entendu une esclandre et des cris en cuisine !!
Inadmissible !

Par ailleurs, très bon sommelier , qualité des plats excellente  et reste du service de qualité.
Et vue sur Paris exceptionnelle"
312,"https://www.google.com/maps/place/La+Tour+d'Argent/@48.8497901,2.3527581,17z/data=!3m1!4b1!4m5!3m4!1s0x47e671e4b41c8a83:0x5bd4a63441a1398a!8m2!3d48.8498104!4d2.3548718?authuser=0&hl=en",Julia Corniere,2,2 months ago,"(Translated by Google) Honestly very disappointed with the silver rotisserie.
Chicken overcooked, no duck on the menu, little sauce in the dish. A disappointment when you know that it is a restaurant that bears the name 'Argent' ... the service leaves something to be desired.

(Original)
Honnêtement très déçue de la rotisserie d'argent.
Poulet trop cuit, pas de canard au menu, peu de sauce dans le plat. Une déception quand on sait que c'est un restaurant qui porte le nom 'Argent' ... le service laisse à désirer."
313,"https://www.google.com/maps/place/La+Tour+d'Argent/@48.8497901,2.3527581,17z/data=!3m1!4b1!4m5!3m4!1s0x47e671e4b41c8a83:0x5bd4a63441a1398a!8m2!3d48.8498104!4d2.3548718?authuser=0&hl=en",Philippe von Klein,4,5 months ago,"(Translated by Google) Top quality products. Ideal cooking. Home professional. Only downside is the prices. If they can justify themselves on the dishes, the short wine list leaves only a few choices of affordable bottles. Lez wines by the glass or in carafe come out of a plastic box... so so...

(Original)
Qualité des produits au top. Cuisson idéale. Accueil pro. Seul bémol les prix. Si ils peuvent se justifier sur les plats, la carte courte des vins ne laisse que peu de choix de bouteilles abordables. Lez vins au verre ou en carafe sortent d'un cubi plastique... bof bof..."
